recordID	sequenceID	alignment_name	alignment_displayName	m49_country.id	m49_country.display_name	gb_place_sampled	collection_year	earliest_collection_year	latest_collection_year	gb_length	gb_create_date	gb_update_date	host	gb_pubmed_id	isolate	country_edit	country_update	place_edit	place_update	collection_year_edit	collection_year_update	earliest_collection_edit	earliest_collection_update	latest_collection_edit	latest_collection_update	host_edit	host_update	host_common_edit	Lab_construct	Vaccine	pubmedID_edit	pubmed_update	Notes
304	JF819643	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2016	609	31-Dec-16	31-Dec-16	Canis familiaris	-	CYN1005D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
305	JF819644	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2016	609	31-Dec-16	31-Dec-16	Canis familiaris	-	CYN1004D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
306	JF819645	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2016	609	31-Dec-16	31-Dec-16	Canis familiaris	-	CYN1006D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
307	JF819646	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2016	609	31-Dec-16	31-Dec-16	Felis catus	-	CYN1003C	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Bos	updated	Cattle	no	no	-	unchanged	Cattle
56	AY431027	AL_Asian_SEA1b	Asian SEA1b	-	-	-	-	-	2003	461	24-Dec-03	24-Dec-03	-	-	-	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2003	unchanged	Canis lupus familiaris	filled in		yes	no	-	unchanged	Nonfunctional nucleoprotein mutation
84	DQ866085	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GXPX	China	unchanged	Guangxi	unchanged	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
85	DQ866086	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GXQZ	China	unchanged	Guangxi	unchanged	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
86	DQ866094	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GX441	China	unchanged	Guangxi	unchanged	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
87	DQ866095	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GX442	China	unchanged	Guangxi	unchanged	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
88	DQ866098	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GX496	China	unchanged	Guangxi	unchanged	-	unchanged	-	unchanged	2006	unchanged	Canis familiaris	unchanged		no	no	17588806	unchanged	
89	DQ866104	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GX0510	China	unchanged	Guangxi	unchanged	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
52	AY102998	AL_Asian_SEA1b	Asian SEA1b	-	-	-	-	-	2002	407	30-Nov-02	24-Jul-16	-	12436491	Rv338	China	filled in	-	unchanged	-	unchanged	-	unchanged	2002	unchanged	Bos	filled in	Cattle	no	no	12436491	unchanged	Date unknown
161	EU267728	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	390	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Henan Sq6	China	unchanged	Henan	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
164	EU267731	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	390	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Hubei Wh20	China	unchanged	Hubei	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
169	EU267736	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	390	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Hunan Xx33	China	unchanged	Hunan	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
170	EU267737	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	390	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Hunan Xx35	China	unchanged	Hunan	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
174	EU267741	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	390	07-Dec-08	05-Jan-09	Homo sapiens	19041424	Zhejiang Wz0(H)	China	unchanged	Zhejiang	filled in	-	unchanged	-	unchanged	2008	unchanged	Homo sapiens	unchanged		no	no	19041424	unchanged	Place from isolate ID
154	EU267719	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Guangxi Cx25	China	unchanged	Guangxi	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
155	EU267720	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Guangxi Yl66	China	unchanged	Guangxi	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
156	EU267723	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Guizhou Al48	China	unchanged	Guizhou	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
157	EU267724	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Guizhou Qx1	China	unchanged	Guizhou	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
158	EU267725	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Guizhou Qx5	China	unchanged	Guizhou	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
159	EU267726	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Homo sapiens	19041424	Hebei0(H)	China	unchanged	Hebei	filled in	-	unchanged	-	unchanged	2008	unchanged	Homo sapiens	unchanged		no	no	19041424	unchanged	Place from isolate ID
160	EU267727	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Henan Hb10	China	unchanged	Henan	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
162	EU267729	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Henan Sq21	China	unchanged	Henan	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
163	EU267730	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Henan Sq35	China	unchanged	Henan	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
165	EU267732	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Hunan Wg13	China	unchanged	Hunan	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
166	EU267733	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Hunan Wg27	China	unchanged	Hunan	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
167	EU267734	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Hunan Wg430	China	unchanged	Hunan	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
171	EU267738	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Jiangsu Wx1	China	unchanged	Jiangsu	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
172	EU267739	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Jiangsu Wx32	China	unchanged	Jiangsu	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
173	EU267740	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Jiangsu Yc58	China	unchanged	Jiangsu	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
168	EU267735	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	387	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Hunan Wg432	China	unchanged	Hunan	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	Place from isolate ID
58	DQ515995	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Hunan province	-	-	2006	371	27-May-06	26-Jul-16	Canis familiaris	-	HuNDN11	China	unchanged	Hunan province	unchanged	-	unchanged	-	unchanged	2006	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
59	DQ515996	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Hunan province	-	-	2006	371	27-May-06	26-Jul-16	Canis familiaris	-	HuNDN12	China	unchanged	Hunan province	unchanged	-	unchanged	-	unchanged	2006	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
95	EF555104	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	329	26-May-07	23-Jul-16	Canis familiaris	-	TJDN01	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
96	EF555105	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	329	26-May-07	23-Jul-16	Bos taurus	-	SDJNCN02	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	Bos taurus	unchanged		no	no	-	unchanged	
97	EF555106	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	329	26-May-07	23-Jul-16	Bos taurus	-	SDJNCN01	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	Bos taurus	unchanged		no	no	-	unchanged	
98	EF555108	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	329	26-May-07	23-Jul-16	Canis familiaris	-	HuNDN28	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
99	EF555109	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2007	329	26-May-07	23-Jul-16	Canis familiaris	-	HuNDN16	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
53	AY138573	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	320	02-Jan-03	24-Jul-16	Homo sapiens	1634801	388	Indonesia	unchanged	-	unchanged	1989	filled in	1989	filled in	1989	updated	Homo sapiens	unchanged		no	no	1634801	unchanged	
54	AY138574	AL_Asian_SEA1b	Asian SEA1b	IDN	Indonesia	-	-	-	2003	320	02-Jan-03	24-Jul-16	Canis familiaris	1634801	853	Indonesia	unchanged	-	unchanged	1989	filled in	1989	filled in	1989	updated	Canis familiaris	unchanged		no	no	1634801	unchanged	
55	AY138579	AL_Asian_SEA1b	Asian SEA1b	AUS	Australia	-	-	-	2003	320	02-Jan-03	24-Jul-16	Homo sapiens	8476363	1348	Australia	unchanged	-	unchanged	1991	filled in	1991	filled in	1991	updated	Homo sapiens	unchanged		no	no	8476363	unchanged	Vietnamese immigrant died of rabies in Australia
208	EU854576	AL_Asian_SEA1b	Asian SEA1b	AUS	Australia	-	-	-	2009	306	08-Feb-09	26-Jul-16	Homo sapiens	19046531	AUS1990	Australia	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	Homo sapiens	unchanged		no	no	19046531	unchanged	
49	AB516754	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2010	203	06-Apr-10	25-Jul-16	-	20403387	CHdg2	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	filled in		no	no	20403387	unchanged	
50	AB516758	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2010	203	06-Apr-10	25-Jul-16	-	20403387	CHdg6	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	filled in		no	no	20403387	unchanged	
