recordID	sequenceID	alignment_name	alignment_displayName	m49_country.id	m49_country.display_name	gb_place_sampled	collection_year	earliest_collection_year	latest_collection_year	gb_length	gb_create_date	gb_update_date	host	gb_pubmed_id	isolate	country_edit	country_update	place_edit	place_update	collection_year_edit	collection_year_update	earliest_collection_edit	earliest_collection_update	latest_collection_edit	latest_collection_update	host_edit	host_update	host_common_edit	Lab_construct	Vaccine	pubmedID_edit	pubmed_update	Notes
569	GQ918328	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	169.95	South Africa	unchanged	Port Shepstone	filled in	1995	filled in	1995	filled in	1995	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
570	GQ918330	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	171.92	South Africa	unchanged	Eshowe	filled in	1992	filled in	1992	filled in	1992	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
571	GQ918331	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	172.88	South Africa	unchanged	Ndwedwe	filled in	1988	filled in	1988	filled in	1988	updated	-	unchanged		no	no	21036195	unchanged	
572	GQ983385	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	176.91	South Africa	unchanged	Umzinto	filled in	1991	filled in	1991	filled in	1991	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
573	GQ983386	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	177.88	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
574	GQ983387	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	178.96	South Africa	unchanged	Camperdown	filled in	1996	filled in	1996	filled in	1996	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
575	GQ983388	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	179.9	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
576	GQ983389	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	179.91	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
577	GQ983390	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	18.95	South Africa	unchanged	Umzinto	filled in	1995	filled in	1995	filled in	1995	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
578	GQ983391	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	180.83	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
579	GQ983392	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	181.02	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
580	GQ983393	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	181.83	South Africa	unchanged	Stranger	filled in	1983	filled in	1983	filled in	1983	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
581	GQ983394	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	183.05	South Africa	unchanged	Umzimkulu	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
582	GQ983395	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	187.93	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
583	GQ983396	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	188.86	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
584	GQ983397	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	190.84	South Africa	unchanged	Inanda	filled in	1984	filled in	1984	filled in	1984	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
585	GQ983398	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	LSO	Lesotho	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	190.87	Lesotho	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
586	GQ983399	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	191.91	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
587	GQ983400	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	195.89	South Africa	unchanged	Ezingolweni	filled in	1989	filled in	1989	filled in	1989	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
588	GQ983401	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	198.01	South Africa	unchanged	Enseleni	filled in	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
589	GQ983402	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	199.02	South Africa	unchanged	Ndwedwe	filled in	2002	filled in	2002	filled in	2002	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
590	GQ983403	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	20.95	South Africa	unchanged	Weenen	filled in	1995	filled in	1995	filled in	1995	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
591	GQ983404	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	201.88	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
592	GQ983405	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	21	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
593	GQ983406	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	212.96	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
594	GQ983407	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	215.91	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
595	GQ983408	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	216.9	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
596	GQ983409	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	216.94	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
597	GQ983410	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	216.98	South Africa	unchanged	Eshowe	filled in	1998	filled in	1998	filled in	1998	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
598	GQ983411	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	22.95	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
599	GQ983412	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	217.9	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
600	GQ983413	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	224.92	South Africa	unchanged	Ntuzuma	filled in	1992	filled in	1992	filled in	1992	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
601	GQ983414	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	218.05	South Africa	unchanged	Kwabangibizo	filled in	2005	filled in	2005	filled in	2005	updated	-	unchanged		no	no	21036195	unchanged	
602	GQ983415	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	225.93	South Africa	unchanged	Pinetown	filled in	1993	filled in	1993	filled in	1993	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
603	GQ983416	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	227.89	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
604	GQ983417	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	228.07	South Africa	unchanged	Mthatha	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
605	GQ983418	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	23.88	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
606	GQ983419	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	230.01	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
607	GQ983420	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	230.93	South Africa	unchanged	Thabankulu	filled in	1993	filled in	1993	filled in	1993	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
608	GQ983422	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	232.97	South Africa	unchanged	Inanda	filled in	1997	filled in	1997	filled in	1997	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
609	GQ983423	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	234.87	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
610	GQ983424	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	236.91	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
611	GQ983425	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	239.88	South Africa	unchanged	Ashwood	filled in	1988	filled in	1988	filled in	1988	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
612	GQ983426	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	241.95	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
613	GQ983427	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	242.9	South Africa	unchanged	Umbumbulu	filled in	1990	filled in	1990	filled in	1990	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
614	GQ983428	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	247.93	South Africa	unchanged	Ixopo	filled in	1993	filled in	1993	filled in	1993	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
615	GQ983429	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	25.94	South Africa	unchanged	Empumalanga	filled in	1994	filled in	1994	filled in	1994	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
616	GQ983430	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	250.9	South Africa	unchanged	Richmond	filled in	1990	filled in	1990	filled in	1990	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
617	GQ983431	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	250.91	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
618	GQ983432	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	NAM	Namibia	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	251.89	Namibia	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
619	GQ983433	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	253.91	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
620	GQ983434	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	255.01	South Africa	unchanged	Empangeni	filled in	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
621	GQ983435	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	256.93	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
622	GQ983436	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	257	South Africa	unchanged	Paulpietersburg	filled in	2000	filled in	2000	filled in	2000	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
623	GQ983437	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	261.92	South Africa	unchanged	Ingwavuma	filled in	1992	filled in	1992	filled in	1992	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
624	GQ983438	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	262.92	South Africa	unchanged	Maphumulo	filled in	1992	filled in	1992	filled in	1992	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
625	GQ983439	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	263.93	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
626	GQ983440	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	265.87	South Africa	unchanged	Marionhill	filled in	1987	filled in	1987	filled in	1987	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
627	GQ983441	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	267.06	South Africa	unchanged	Hibiscus	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
628	GQ983442	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	27.95	South Africa	unchanged	Umlazi	filled in	1995	filled in	1995	filled in	1995	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
629	GQ983444	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	268.07	South Africa	unchanged	Umhlatuze	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
630	GQ983445	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	270.92	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
631	GQ983446	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	273.85	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
632	GQ983447	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	272.03	South Africa	unchanged	Tugela Ferry	filled in	2003	filled in	2003	filled in	2003	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
633	GQ983448	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	274.99	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
634	GQ983449	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZMB	Zambia	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	275.91	Zambia	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
635	GQ983450	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	276.88	South Africa	unchanged	Izingolweni	filled in	1988	filled in	1988	filled in	1988	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
636	GQ983451	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	NAM	Namibia	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	280.07	Namibia	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
637	GQ983452	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	284.01	South Africa	unchanged	Kwambonami	filled in	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
638	GQ983453	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	287.94	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
639	GQ983454	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	288.03	South Africa	unchanged	Manguzi	filled in	2003	filled in	2003	filled in	2003	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
640	GQ983455	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	288.87	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
641	GQ983456	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	288.88	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
642	GQ983457	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	291.92	South Africa	unchanged	Ubombo	filled in	1992	filled in	1992	filled in	1992	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
643	GQ983458	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	292.88	South Africa	unchanged	Greytown	filled in	1988	filled in	1988	filled in	1988	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
644	GQ983460	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	293.91	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
645	GQ983461	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	294.02	South Africa	unchanged	Eshowe	filled in	2002	filled in	2002	filled in	2002	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
646	GQ983462	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	295.97	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
647	GQ983463	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	298.94	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
648	GQ983464	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	3.89	South Africa	unchanged	Shongweni	filled in	1989	filled in	1989	filled in	1989	updated	-	unchanged		no	no	21036195	unchanged	
649	GQ983465	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	30.89	South Africa	unchanged	Eshowe	filled in	1989	filled in	1989	filled in	1989	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
650	GQ983466	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	303.85	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
651	GQ983467	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	NAM	Namibia	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	306.07	Namibia	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
652	GQ983468	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	311.95	South Africa	unchanged	Maphumulo	filled in	1995	filled in	1995	filled in	1995	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
653	GQ983469	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	317.07	South Africa	unchanged	Umgungundlovu	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
654	GQ983470	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	319.94	South Africa	unchanged	Umzinto	filled in	1994	filled in	1994	filled in	1994	updated	-	unchanged		no	no	21036195	unchanged	
655	GQ983471	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	322.87	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
656	GQ983472	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	326.86	South Africa	unchanged	Matatiele	filled in	1986	filled in	1986	filled in	1986	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
657	GQ983473	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	326.9	South Africa	unchanged	Stranger	filled in	1990	filled in	1990	filled in	1990	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
658	GQ983474	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	334.93	South Africa	unchanged	Nkandla	filled in	1993	filled in	1993	filled in	1993	updated	Canis lupus familiaris	filled in		no	no	21036195	unchanged	
659	GQ983475	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	337.84	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
660	GQ983476	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2009	592	13-Oct-09	24-Jul-16	-	21036195	34.92	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2009	unchanged	-	unchanged		no	no	21036195	unchanged	
