Number	sequence.sequenceID	alignment.name	alignment.displayName	sequence.m49_country.id	sequence.m49_country.display_name	sequence.gb_place_sampled	sequence.collection_year	sequence.earliest_collection_year	sequence.latest_collection_year	sequence.gb_length	sequence.gb_create_date	sequence.gb_update_date	sequence.host	sequence.gb_pubmed_id	sequence.isolate	country_edit	Country_update	place_edit	place_update	Collection.year_edit	Collection.year_update	earliest.collection_edit	earliest.collection_update	latest.collection_edit	latest.collection_update	host_edit	host_update	host.common_edit	Lab_construct	vaccine	pubmedID_edit	pubmed_update	Notes
464	EF377595	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C01/03	Colombia	unchanged	Pivijay	filled in	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
465	EF377596	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C02/04	Colombia	unchanged	Chivolo	filled in	2004	filled in	2004	filled in	2004	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
466	EF377597	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F07/00	Colombia	unchanged	Fundación	filled in	2000	filled in	2000	filled in	2000	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
467	EF377598	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C08/01	Colombia	unchanged	Ciénaga	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
468	EF377599	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C01/02	Colombia	unchanged	Malambo	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
469	EF377600	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F18/02	Colombia	unchanged	Fundación	filled in	2003	filled in	2003	filled in	2003	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
470	EF377601	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C02/03	Colombia	unchanged	Ciénaga	filled in	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
471	EF377602	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F19/02	Colombia	unchanged	Fundación	filled in	2003	filled in	2003	filled in	2003	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
472	EF377603	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C04/01	Colombia	unchanged	San Juan Nepomuceno	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
473	EF377604	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C03/02	Colombia	unchanged	Zona Bananera	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
474	EF377605	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F22/03	Colombia	unchanged	Pivijay	filled in	2003	filled in	2003	filled in	2003	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
475	EF377606	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Felis catus	17643540	CT1/03	Colombia	unchanged	Plato	filled in	2003	filled in	2003	filled in	2003	updated	Felis catus	unchanged		no	no	17643540	unchanged	
476	EF377607	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C14/01	Colombia	unchanged	Ciénaga	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
477	EF377608	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C15/01	Colombia	unchanged	Ciénaga	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
478	EF377609	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F15/01	Colombia	unchanged	Pinto	filled in	2002	filled in	2002	filled in	2002	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
479	EF377610	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C02/01	Colombia	unchanged	San Juan Nepomuceno	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
480	EF377611	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F23/04	Colombia	unchanged	Pivijay	filled in	2004	filled in	2004	filled in	2004	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
481	EF377612	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Homo sapiens	17643540	H06/95	Colombia	unchanged	Barranquilla	filled in	1995	filled in	1995	filled in	1995	updated	Homo sapiens	unchanged		no	no	17643540	unchanged	
482	EF377613	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Homo sapiens	17643540	H03/95	Colombia	unchanged	Valledupar	filled in	1995	filled in	1995	filled in	1995	updated	Homo sapiens	unchanged		no	no	17643540	unchanged	
483	EF377614	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F05/00	Colombia	unchanged	Magdalena	filled in	2000	filled in	2000	filled in	2000	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
484	EF377615	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C01/97	Colombia	unchanged	Turbaco	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
485	EF377616	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Felis catus	17643540	CT2/97	Colombia	unchanged	San Pelayo	filled in	1997	filled in	1997	filled in	1997	updated	Felis catus	unchanged		no	no	17643540	unchanged	
486	EF377617	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C61/01	Colombia	unchanged	Barranquilla	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
487	EF377618	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C58/01	Colombia	unchanged	Soledad	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
488	EF377619	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Homo sapiens	17643540	H02/95	Colombia	unchanged	Sinncelejo	filled in	1995	filled in	1995	filled in	1995	updated	Homo sapiens	unchanged		no	no	17643540	unchanged	
489	EF377620	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F12/01	Colombia	unchanged	Palmar	filled in	2001	filled in	2001	filled in	2001	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
490	EF377621	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F03/00	Colombia	unchanged	Polo Nuevo	filled in	2000	filled in	2000	filled in	2000	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
491	EF377622	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C11/01	Colombia	unchanged	Soledad	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
492	EF377623	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F08/00	Colombia	unchanged	Magdalena	filled in	2000	filled in	2000	filled in	2000	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
493	EF377624	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F01/00	Colombia	unchanged	Manatí	filled in	2000	filled in	2000	filled in	2000	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
494	EF377625	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C05/02	Colombia	unchanged	Manatí	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
495	EF377626	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Equus caballus	17643540	HR1/97	Colombia	unchanged	Viotá	filled in	1997	filled in	1997	filled in	1997	updated	Equus caballus	unchanged		no	no	17643540	unchanged	
496	EF377627	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C01/01	Colombia	unchanged	Cartagena	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
497	EF377628	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C02/99	Colombia	unchanged	María La Baja	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
498	EF377629	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C03/01	Colombia	unchanged	Barranquilla	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
499	EF377630	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	F10/00	Colombia	unchanged	Ponedera	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
500	EF377631	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C06/96	Colombia	unchanged	Campo de la Cruz	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
501	EF377632	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F13/01	Colombia	unchanged	Palmar	filled in	2001	filled in	2001	filled in	2001	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
502	EF377633	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Homo sapiens	17643540	H05/97	Colombia	unchanged	Montería	filled in	1997	filled in	1997	filled in	1997	updated	Homo sapiens	unchanged		no	no	17643540	unchanged	
503	EF377634	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Homo sapiens	17643540	H06/97	Colombia	unchanged	Cereté	filled in	1997	filled in	1997	filled in	1997	updated	Homo sapiens	unchanged		no	no	17643540	unchanged	
504	EF377635	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Bos taurus	17643540	BV5/97	Colombia	unchanged	Chiquinquirá	filled in	1997	filled in	1997	filled in	1997	updated	Bos taurus	unchanged		no	no	17643540	unchanged	
505	EF377636	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Equus caballus	17643540	HR1/96	Colombia	unchanged	Chiquinquirá	filled in	1996	filled in	1996	filled in	1996	updated	Equus caballus	unchanged		no	no	17643540	unchanged	
506	EF377637	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Homo sapiens	17643540	H05/95	Colombia	unchanged	Cañaveral	filled in	1995	filled in	1995	filled in	1995	updated	Homo sapiens	unchanged		no	no	17643540	unchanged	
507	EF377638	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C05/01	Colombia	unchanged	Calamar	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
508	EF377639	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C04/02	Colombia	unchanged	Polo Nuevo	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
509	EF377640	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C03/97	Colombia	unchanged	Silvana	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
510	EF377641	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C12/01	Colombia	unchanged	Puerto Colombia	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
511	EF377642	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C05/97	Colombia	unchanged	Mahates	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
512	EF377643	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C14/95	Colombia	unchanged	Tunja	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
513	EF377644	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C15/95	Colombia	unchanged	Samacá 	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
514	EF377645	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Capra hircus	17643540	SH1/95	Colombia	unchanged	Tunja	filled in	1995	filled in	1995	filled in	1995	updated	Capra hircus	unchanged		no	no	17643540	unchanged	
515	EF377646	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C16/95	Colombia	unchanged	Tunja	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
516	EF377647	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Equus caballus	17643540	HR1/95	Colombia	unchanged	Subachoque	filled in	1995	filled in	1995	filled in	1995	updated	Equus caballus	unchanged		no	no	17643540	unchanged	
517	EF377648	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C18/95	Colombia	unchanged	Ventaquemada	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
518	EF377649	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Bos taurus	17643540	BV3/96	Colombia	unchanged	Tunja	filled in	1996	filled in	1996	filled in	1996	updated	Bos taurus	unchanged		no	no	17643540	unchanged	
519	EF377650	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C17/95	Colombia	unchanged	Arjona	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
520	EF377651	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Sus scrofa	17643540	PG1/95	Colombia	unchanged	Tunja	filled in	1995	filled in	1995	filled in	1995	updated	Sus scrofa	unchanged		no	no	17643540	unchanged	
521	EF377652	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Bos taurus	17643540	BV2/95	Colombia	unchanged	Tunja	filled in	1995	filled in	1995	filled in	1995	updated	Bos taurus	unchanged		no	no	17643540	unchanged	
522	EF377653	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C24/97	Colombia	unchanged	Arauca	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
523	EF377654	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Bos taurus	17643540	BV3/95	Colombia	unchanged	Chiquinquirá	filled in	1995	filled in	1995	filled in	1995	updated	Bos taurus	unchanged		no	no	17643540	unchanged	
524	EF377655	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Bos taurus	17643540	BV4/97	Colombia	unchanged	Mahates	filled in	1997	filled in	1997	filled in	1997	updated	Bos taurus	unchanged		no	no	17643540	unchanged	
525	EF377670	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C02/97	Colombia	unchanged	Arauca	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
526	EF377672	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C04/96	Colombia	unchanged	Arauca	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
527	EF377673	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Bos taurus	17643540	BV1/95	Colombia	unchanged	Chocontá	filled in	1995	filled in	1995	filled in	1995	updated	Bos taurus	unchanged		no	no	17643540	unchanged	
528	EF377679	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Homo sapiens	17643540	H01/00	Colombia	unchanged	Orito	filled in	2000	filled in	2000	filled in	2000	updated	Homo sapiens	unchanged		no	no	17643540	unchanged	
529	EF377680	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Bos taurus	17643540	BV1/97	Colombia	unchanged	Chiquinquirá	filled in	1997	filled in	1997	filled in	1997	updated	Bos taurus	unchanged		no	no	17643540	unchanged	
530	EF377681	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C19/95	Colombia	unchanged	Chiquinquirá	filled in	1995	filled in	1995	filled in	1995	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
531	EF377682	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C05/96	Colombia	unchanged	Saboya	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
532	EF377683	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C01/96	Colombia	unchanged	Chiquinquirá	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
533	EF377684	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C13/96	Colombia	unchanged	Sopó	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
534	EF377685	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C30/97	Colombia	unchanged	Arauca	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
535	EF377687	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C04/97	Colombia	unchanged	Arauca	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
536	EF377688	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Bos taurus	17643540	BV2/96	Colombia	unchanged	Chiquinquirá	filled in	1996	filled in	1996	filled in	1996	updated	Bos taurus	unchanged		no	no	17643540	unchanged	
537	EF377689	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C03/96	Colombia	unchanged	Ubaté	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
538	EF377690	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Bos taurus	17643540	BV9/97	Colombia	unchanged	Pijao	filled in	1997	filled in	1997	filled in	1997	updated	Bos taurus	unchanged		no	no	17643540	unchanged	
539	EF377691	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Canis familiaris	17643540	C08/96	Colombia	unchanged	Arauca	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	unchanged		no	no	17643540	unchanged	
540	EF377692	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Vulpes vulpes	17643540	F11/01	Colombia	unchanged	Polo Nuevo	filled in	2001	filled in	2001	filled in	2001	updated	Vulpes vulpes	unchanged		no	no	17643540	unchanged	
541	EF377693	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Bos taurus	17643540	BV1/96	Colombia	unchanged	Chiquinquirá	filled in	1996	filled in	1996	filled in	1996	updated	Bos taurus	unchanged		no	no	17643540	unchanged	
542	EF377694	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Felis catus	17643540	CT2/96	Colombia	unchanged	Arauca	filled in	1996	filled in	1996	filled in	1996	updated	Felis catus	unchanged		no	no	17643540	unchanged	
543	EF377695	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	COL	Colombia	-	-	-	2007	264	18-Feb-07	14-Jul-16	Bos taurus	17643540	BV5/96	Colombia	unchanged	Chiquinquirá	filled in	1996	filled in	1996	filled in	1996	updated	Bos taurus	unchanged		no	no	17643540	unchanged	
166	AF189344	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C43/98	Colombia	filled in	Lorica	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
167	AF189345	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	25-Mar-03	-	12655080	40391		unchanged	-	unchanged	-	unchanged	-	unchanged	1999	unchanged	-	unchanged		no	no	12655080	unchanged	
168	AF189346	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C33/97	Colombia	filled in	Cereté	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
169	AF189347	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C37/97	Colombia	filled in	Cereté	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
170	AF189348	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C45/98	Colombia	filled in	Cartagena	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
171	AF189349	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C19/96	Colombia	filled in	Cartagena	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
172	AF189350	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	26-Jul-16	-	12655080	C28/97	Colombia	filled in	Carmen	filled in	1997	filled in	1997	filled in	1997	updated	Canis familiaris	filled in		no	no	12655080	unchanged	
173	AF189351	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1999	258	30-Nov-99	30-Nov-99	-	-	39720	-	unchanged	-	unchanged	-	unchanged	-	unchanged	1999	unchanged	-	unchanged		no	no	-	unchanged	
